week,rep,plastic,type,abundance,abundance_cor,log_abundance,type2
3,3_PET_2,PET,coliform,2.3529411764705883,3.3529411764705883,0.5254259342942175,(b)~coliform
3,3_PET_2,PET,ecoli,0,1,0,"(c)~italic(""E.coli"")"
3,3_PVC_2,PVC,culturable,771.7647058823529,772.7647058823529,2.888047278533514,(a)~LB~medium
3,3_PVC_2,PVC,coliform,289.4117647058824,290.4117647058824,2.463014205841257,(b)~coliform
3,3_PVC_2,PVC,ecoli,0,1,0,"(c)~italic(""E.coli"")"
3,3_PP_2,PP,culturable,44.705882352941174,45.705882352941174,1.6599720974226404,(a)~LB~medium
3,3_PP_2,PP,coliform,63.529411764705884,64.52941176470588,1.8097577061964372,(b)~coliform
3,3_PP_2,PP,ecoli,0,1,0,"(c)~italic(""E.coli"")"
3,3_LDPE_2,LDPE,culturable,25.88235294117647,26.88235294117647,1.4294672786915763,(a)~LB~medium
3,3_LDPE_2,LDPE,coliform,4.705882352941177,5.705882352941177,0.756322812887971,(b)~coliform
3,3_LDPE_2,LDPE,ecoli,0,1,0,"(c)~italic(""E.coli"")"
3,3_HDPE_2,HDPE,culturable,7.0588235294117645,8.058823529411764,0.9062716457781328,(a)~LB~medium
3,3_HDPE_2,HDPE,coliform,2.3529411764705883,3.3529411764705883,0.5254259342942175,(b)~coliform
3,3_HDPE_2,HDPE,ecoli,0,1,0,"(c)~italic(""E.coli"")"
3,3_PET_3,PET,culturable,294.11764705882354,295.11764705882354,2.4699951796494775,(a)~LB~medium
3,3_PET_3,PET,coliform,94.11764705882354,95.11764705882354,1.9782610985281273,(b)~coliform
3,3_PET_3,PET,ecoli,0,1,0,"(c)~italic(""E.coli"")"
3,3_PVC_3,PVC,culturable,750.5882352941177,751.5882352941177,2.8759799734151374,(a)~LB~medium
3,3_PVC_3,PVC,coliform,87.05882352941177,88.05882352941177,1.9447728789647785,(b)~coliform
3,3_PVC_3,PVC,ecoli,0,1,0,"(c)~italic(""E.coli"")"
3,3_PP_3,PP,culturable,275.29411764705884,276.29411764705884,2.441371638804975,(a)~LB~medium
3,3_PP_3,PP,coliform,134.11764705882354,135.11764705882354,2.130712073816752,(b)~coliform
3,3_PP_3,PP,ecoli,2.3529411764705883,3.3529411764705883,0.5254259342942175,"(c)~italic(""E.coli"")"
3,3_LDPE_3,LDPE,culturable,89.41176470588235,90.41176470588235,1.9562249461214711,(a)~LB~medium
3,3_LDPE_3,LDPE,coliform,70.58823529411765,71.58823529411765,1.8548416568517911,(b)~coliform
3,3_LDPE_3,LDPE,ecoli,0,1,0,"(c)~italic(""E.coli"")"
3,3_HDPE_3,HDPE,culturable,112.94117647058823,113.94117647058823,2.056680699340837,(a)~LB~medium
3,3_HDPE_3,HDPE,coliform,7.0588235294117645,8.058823529411764,0.9062716457781328,(b)~coliform
3,3_HDPE_3,HDPE,ecoli,0,1,0,"(c)~italic(""E.coli"")"
3,3_PET_4,PET,culturable,1421.1764705882354,1422.1764705882354,3.152953489113542,(a)~LB~medium
3,3_PET_4,PET,coliform,308.2352941176471,309.2352941176471,2.4902890556401513,(b)~coliform
3,3_PET_4,PET,ecoli,2.3529411764705883,3.3529411764705883,0.5254259342942175,"(c)~italic(""E.coli"")"
3,3_PVC_4,PVC,culturable,1120,1121,3.049605612594973,(a)~LB~medium
3,3_PVC_4,PVC,coliform,207.05882352941177,208.05882352941177,2.3181861384364777,(b)~coliform
3,3_PVC_4,PVC,ecoli,0,1,0,"(c)~italic(""E.coli"")"
3,3_PP_4,PP,culturable,1176.4705882352941,1177.4705882352941,3.0709500677952906,(a)~LB~medium
3,3_PP_4,PP,coliform,164.7058823529412,165.7058823529412,2.2193379256074994,(b)~coliform
3,3_PP_4,PP,ecoli,2.3529411764705883,3.3529411764705883,0.5254259342942175,"(c)~italic(""E.coli"")"
3,3_LDPE_4,LDPE,culturable,204.7058823529412,205.7058823529412,2.313246710930971,(a)~LB~medium
3,3_LDPE_4,LDPE,coliform,35.294117647058826,36.294117647058826,1.5598362426549677,(b)~coliform
3,3_LDPE_4,LDPE,ecoli,0,1,0,"(c)~italic(""E.coli"")"
3,3_HDPE_4,HDPE,culturable,310.5882352941176,311.5882352941176,2.4935810515573236,(a)~LB~medium
3,3_HDPE_4,HDPE,coliform,68.23529411764706,69.23529411764706,1.8403275414651608,(b)~coliform
3,3_HDPE_4,HDPE,ecoli,0,1,0,"(c)~italic(""E.coli"")"
3,3_PET_5,PET,culturable,58.8235294117647,59.8235294117647,1.7768720315444706,(a)~LB~medium
3,3_PET_5,PET,coliform,11.764705882352942,12.764705882352942,1.1060108124702557,(b)~coliform
3,3_PET_5,PET,ecoli,2.3529411764705883,3.3529411764705883,0.5254259342942175,"(c)~italic(""E.coli"")"
3,3_PVC_5,PVC,culturable,223.52941176470588,224.52941176470588,2.351273238570825,(a)~LB~medium
3,3_PVC_5,PVC,coliform,7.0588235294117645,8.058823529411764,0.9062716457781328,(b)~coliform
3,3_PVC_5,PVC,ecoli,0,1,0,"(c)~italic(""E.coli"")"
3,3_PP_5,PP,culturable,131.76470588235293,132.76470588235293,2.123082637699488,(a)~LB~medium
3,3_PP_5,PP,coliform,4.705882352941177,5.705882352941177,0.756322812887971,(b)~coliform
3,3_PP_5,PP,ecoli,0,1,0,"(c)~italic(""E.coli"")"
3,3_LDPE_5,LDPE,culturable,117.6470588235294,118.6470588235294,2.0742569768344916,(a)~LB~medium
3,3_LDPE_5,LDPE,coliform,18.823529411764707,19.823529411764707,1.2971809794930647,(b)~coliform
3,3_LDPE_5,LDPE,ecoli,0,1,0,"(c)~italic(""E.coli"")"
3,3_HDPE_5,HDPE,culturable,77.6470588235294,78.6470588235294,1.8956824858837105,(a)~LB~medium
3,3_HDPE_5,HDPE,coliform,9.411764705882353,10.411764705882353,1.0175243449835327,(b)~coliform
3,3_HDPE_5,HDPE,ecoli,0,1,0,"(c)~italic(""E.coli"")"
3,3_PET_6,PET,culturable,240,241,2.3820170425748683,(a)~LB~medium
3,3_PET_6,PET,coliform,21.176470588235293,22.176470588235293,1.345892428827519,(b)~coliform
3,3_PET_6,PET,ecoli,0,1,0,"(c)~italic(""E.coli"")"
3,3_PVC_6,PVC,culturable,395.29411764705884,396.29411764705884,2.5980176259744043,(a)~LB~medium
3,3_PVC_6,PVC,coliform,68.23529411764706,69.23529411764706,1.8403275414651608,(b)~coliform
3,3_PVC_6,PVC,ecoli,0,1,0,"(c)~italic(""E.coli"")"
3,3_PP_6,PP,culturable,162.35294117647058,163.35294117647058,2.2131269583719835,(a)~LB~medium
3,3_PP_6,PP,coliform,40,41,1.6127838567197355,(b)~coliform
3,3_PP_6,PP,ecoli,0,1,0,"(c)~italic(""E.coli"")"
3,3_LDPE_6,LDPE,culturable,216.47058823529412,217.47058823529412,2.337400529194833,(a)~LB~medium
3,3_LDPE_6,LDPE,coliform,2.3529411764705883,3.3529411764705883,0.5254259342942175,(b)~coliform
3,3_LDPE_6,LDPE,ecoli,0,1,0,"(c)~italic(""E.coli"")"
3,3_HDPE_6,HDPE,culturable,214.11764705882354,215.11764705882354,2.3326760389597703,(a)~LB~medium
3,3_HDPE_6,HDPE,coliform,21.176470588235293,22.176470588235293,1.345892428827519,(b)~coliform
3,3_HDPE_6,HDPE,ecoli,0,1,0,"(c)~italic(""E.coli"")"
3,3_PET_7,PET,culturable,432.94117647058823,433.94117647058823,2.6374308620801057,(a)~LB~medium
3,3_PET_7,PET,coliform,44.705882352941174,45.705882352941174,1.6599720974226404,(b)~coliform
3,3_PET_7,PET,ecoli,0,1,0,"(c)~italic(""E.coli"")"
3,3_PVC_7,PVC,culturable,1440,1441,3.1586639808139894,(a)~LB~medium
3,3_PVC_7,PVC,coliform,242.35294117647058,243.35294117647058,2.3862365995172383,(b)~coliform
3,3_PVC_7,PVC,ecoli,2.3529411764705883,3.3529411764705883,0.5254259342942175,"(c)~italic(""E.coli"")"
3,3_PP_7,PP,culturable,574.1176470588235,575.1176470588235,2.7597566938065325,(a)~LB~medium
3,3_PP_7,PP,coliform,40,41,1.6127838567197355,(b)~coliform
3,3_PP_7,PP,ecoli,0,1,0,"(c)~italic(""E.coli"")"
3,3_LDPE_7,LDPE,culturable,790.5882352941177,791.5882352941177,2.898499331031057,(a)~LB~medium
3,3_LDPE_7,LDPE,coliform,49.411764705882355,50.411764705882355,1.7025319005449242,(b)~coliform
3,3_LDPE_7,LDPE,ecoli,0,1,0,"(c)~italic(""E.coli"")"
3,3_HDPE_7,HDPE,culturable,978.8235294117648,979.8235294117648,2.991147864361989,(a)~LB~medium
3,3_HDPE_7,HDPE,coliform,451.7647058823529,452.7647058823529,2.655872565181206,(b)~coliform
3,3_HDPE_7,HDPE,ecoli,0,1,0,"(c)~italic(""E.coli"")"
5,5_PET_1,PET,culturable,630.5882352941177,631.5882352941177,2.8004340317313927,(a)~LB~medium
5,5_PET_1,PET,coliform,56.470588235294116,57.470588235294116,1.7594456423404992,(b)~coliform
5,5_PET_1,PET,ecoli,4.705882352941177,5.705882352941177,0.756322812887971,"(c)~italic(""E.coli"")"
5,5_PVC_1,PVC,culturable,1835.2941176470588,1836.2941176470588,3.2639422430096166,(a)~LB~medium
5,5_PVC_1,PVC,coliform,98.82352941176471,99.82352941176471,1.999232920939402,(b)~coliform
5,5_PVC_1,PVC,ecoli,11.764705882352942,12.764705882352942,1.1060108124702557,"(c)~italic(""E.coli"")"
5,5_PP_1,PP,culturable,847.0588235294117,848.0588235294117,2.928425977077723,(a)~LB~medium
5,5_PP_1,PP,coliform,9.411764705882353,10.411764705882353,1.0175243449835327,(b)~coliform
5,5_PP_1,PP,ecoli,0,1,0,"(c)~italic(""E.coli"")"
5,5_LDPE_1,LDPE,culturable,425.88235294117646,426.88235294117646,2.630308201703268,(a)~LB~medium
5,5_LDPE_1,LDPE,coliform,63.529411764705884,64.52941176470588,1.8097577061964372,(b)~coliform
5,5_LDPE_1,LDPE,ecoli,0,1,0,"(c)~italic(""E.coli"")"
5,5_HDPE_1,HDPE,culturable,757.6470588235294,758.6470588235294,2.8800397784583955,(a)~LB~medium
5,5_HDPE_1,HDPE,coliform,197.64705882352942,198.64705882352942,2.298082139257138,(b)~coliform
5,5_HDPE_1,HDPE,ecoli,11.764705882352942,12.764705882352942,1.1060108124702557,"(c)~italic(""E.coli"")"
5,5_PET_2,PET,culturable,762.3529411764706,763.3529411764706,2.8827253832560875,(a)~LB~medium
5,5_PET_2,PET,coliform,150.58823529411765,151.58823529411765,2.180665497172631,(b)~coliform
5,5_PET_2,PET,ecoli,11.764705882352942,12.764705882352942,1.1060108124702557,"(c)~italic(""E.coli"")"
5,5_PVC_2,PVC,culturable,1430.5882352941176,1431.5882352941176,3.15581812072674,(a)~LB~medium
5,5_PVC_2,PVC,coliform,164.7058823529412,165.7058823529412,2.2193379256074994,(b)~coliform
5,5_PVC_2,PVC,ecoli,21.176470588235293,22.176470588235293,1.345892428827519,"(c)~italic(""E.coli"")"
5,5_PP_2,PP,culturable,472.94117647058823,473.94117647058823,2.675724442265775,(a)~LB~medium
5,5_PP_2,PP,coliform,61.1764705882353,62.1764705882353,1.7936260659291523,(b)~coliform
5,5_PP_2,PP,ecoli,9.411764705882353,10.411764705882353,1.0175243449835327,"(c)~italic(""E.coli"")"
5,5_LDPE_2,LDPE,culturable,837.6470588235294,838.6470588235294,2.923579228224923,(a)~LB~medium
5,5_LDPE_2,LDPE,coliform,129.41176470588235,130.41176470588235,2.115316771736214,(b)~coliform
5,5_LDPE_2,LDPE,ecoli,4.705882352941177,5.705882352941177,0.756322812887971,"(c)~italic(""E.coli"")"
5,5_HDPE_2,HDPE,culturable,1901.1764705882354,1902.1764705882354,3.2792508052657006,(a)~LB~medium
5,5_HDPE_2,HDPE,coliform,167.05882352941177,168.05882352941177,2.225461319004469,(b)~coliform
5,5_HDPE_2,HDPE,ecoli,28.235294117647058,29.235294117647058,1.4659074673550583,"(c)~italic(""E.coli"")"
5,5_PET_3,PET,culturable,338.8235294117647,339.8235294117647,2.531253446163139,(a)~LB~medium
5,5_PET_3,PET,coliform,14.117647058823529,15.117647058823529,1.1794842019530205,(b)~coliform
5,5_PET_3,PET,ecoli,7.0588235294117645,8.058823529411764,0.9062716457781328,"(c)~italic(""E.coli"")"
5,5_PVC_3,PVC,culturable,190.58823529411765,191.58823529411765,2.282368837186599,(a)~LB~medium
5,5_PVC_3,PVC,coliform,4.705882352941177,5.705882352941177,0.756322812887971,(b)~coliform
5,5_PVC_3,PVC,ecoli,2.3529411764705883,3.3529411764705883,0.5254259342942175,"(c)~italic(""E.coli"")"
5,5_PP_3,PP,culturable,284.70588235294116,285.70588235294116,2.455919182094762,(a)~LB~medium
5,5_PP_3,PP,coliform,28.235294117647058,29.235294117647058,1.4659074673550583,(b)~coliform
5,5_PP_3,PP,ecoli,2.3529411764705883,3.3529411764705883,0.5254259342942175,"(c)~italic(""E.coli"")"
5,5_LDPE_3,LDPE,culturable,341.1764705882353,342.1764705882353,2.534250142420094,(a)~LB~medium
5,5_LDPE_3,LDPE,coliform,7.0588235294117645,8.058823529411764,0.9062716457781328,(b)~coliform
5,5_LDPE_3,LDPE,ecoli,0,1,0,"(c)~italic(""E.coli"")"
5,5_HDPE_3,HDPE,culturable,322.3529411764706,323.3529411764706,2.5096768155874565,(a)~LB~medium
5,5_HDPE_3,HDPE,coliform,40,41,1.6127838567197355,(b)~coliform
5,5_HDPE_3,HDPE,ecoli,0,1,0,"(c)~italic(""E.coli"")"
5,5_PET_4,PET,culturable,1190.5882352941176,1191.5882352941176,3.076126206718175,(a)~LB~medium
5,5_PET_4,PET,coliform,117.6470588235294,118.6470588235294,2.0742569768344916,(b)~coliform
5,5_PET_4,PET,ecoli,11.764705882352942,12.764705882352942,1.1060108124702557,"(c)~italic(""E.coli"")"
5,5_PVC_4,PVC,culturable,764.7058823529412,765.7058823529412,2.8840619834706005,(a)~LB~medium
5,5_PVC_4,PVC,coliform,30.58823529411765,31.58823529411765,1.4995253643212818,(b)~coliform
5,5_PVC_4,PVC,ecoli,2.3529411764705883,3.3529411764705883,0.5254259342942175,"(c)~italic(""E.coli"")"
5,5_PP_4,PP,culturable,225.88235294117646,226.88235294117646,2.3558007174877678,(a)~LB~medium
5,5_PP_4,PP,coliform,2.3529411764705883,3.3529411764705883,0.5254259342942175,(b)~coliform
5,5_PP_4,PP,ecoli,0,1,0,"(c)~italic(""E.coli"")"
5,5_LDPE_4,LDPE,culturable,105.88235294117646,106.88235294117646,2.0289060059297603,(a)~LB~medium
5,5_LDPE_4,LDPE,coliform,4.705882352941177,5.705882352941177,0.756322812887971,(b)~coliform
5,5_LDPE_4,LDPE,ecoli,0,1,0,"(c)~italic(""E.coli"")"
5,5_HDPE_4,HDPE,culturable,230.58823529411765,231.58823529411765,2.3647164934119558,(a)~LB~medium
5,5_HDPE_4,HDPE,coliform,9.411764705882353,10.411764705882353,1.0175243449835327,(b)~coliform
5,5_HDPE_4,HDPE,ecoli,2.3529411764705883,3.3529411764705883,0.5254259342942175,"(c)~italic(""E.coli"")"
5,5_PET_5,PET,culturable,564.7058823529412,565.7058823529412,2.7525906946678282,(a)~LB~medium
5,5_PET_5,PET,coliform,23.529411764705884,24.529411764705884,1.3896871335954837,(b)~coliform
5,5_PET_5,PET,ecoli,2.3529411764705883,3.3529411764705883,0.5254259342942175,"(c)~italic(""E.coli"")"
5,5_PVC_5,PVC,culturable,785.8823529411765,786.8823529411765,2.8959098056909958,(a)~LB~medium
5,5_PVC_5,PVC,coliform,40,41,1.6127838567197355,(b)~coliform
5,5_PVC_5,PVC,ecoli,7.0588235294117645,8.058823529411764,0.9062716457781328,"(c)~italic(""E.coli"")"
5,5_PP_5,PP,culturable,842.3529411764706,843.3529411764706,2.9260093638621822,(a)~LB~medium
5,5_PP_5,PP,coliform,4.705882352941177,5.705882352941177,0.756322812887971,(b)~coliform
5,5_PP_5,PP,ecoli,2.3529411764705883,3.3529411764705883,0.5254259342942175,"(c)~italic(""E.coli"")"
5,5_LDPE_5,LDPE,culturable,72.94117647058823,73.94117647058823,1.8688863563076838,(a)~LB~medium
5,5_LDPE_5,LDPE,coliform,2.3529411764705883,3.3529411764705883,0.5254259342942175,(b)~coliform
5,5_LDPE_5,LDPE,ecoli,0,1,0,"(c)~italic(""E.coli"")"
5,5_HDPE_5,HDPE,culturable,164.7058823529412,165.7058823529412,2.2193379256074994,(a)~LB~medium
5,5_HDPE_5,HDPE,coliform,2.3529411764705883,3.3529411764705883,0.5254259342942175,(b)~coliform
5,5_HDPE_5,HDPE,ecoli,0,1,0,"(c)~italic(""E.coli"")"
5,5_PET_6,PET,culturable,1317.6470588235295,1318.6470588235295,3.120128570439007,(a)~LB~medium
5,5_PET_6,PET,coliform,162.35294117647058,163.35294117647058,2.2131269583719835,(b)~coliform
5,5_PET_6,PET,ecoli,7.0588235294117645,8.058823529411764,0.9062716457781328,"(c)~italic(""E.coli"")"
5,5_PVC_6,PVC,culturable,814.1176470588235,815.1176470588235,2.911220295587935,(a)~LB~medium
5,5_PVC_6,PVC,coliform,47.05882352941177,48.05882352941177,1.6817731351541416,(b)~coliform
5,5_PVC_6,PVC,ecoli,9.411764705882353,10.411764705882353,1.0175243449835327,"(c)~italic(""E.coli"")"
5,5_PP_6,PP,culturable,743.5294117647059,744.5294117647059,2.8718818587232695,(a)~LB~medium
5,5_PP_6,PP,coliform,61.1764705882353,62.1764705882353,1.7936260659291523,(b)~coliform
5,5_PP_6,PP,ecoli,7.0588235294117645,8.058823529411764,0.9062716457781328,"(c)~italic(""E.coli"")"
5,5_LDPE_6,LDPE,culturable,197.64705882352942,198.64705882352942,2.298082139257138,(a)~LB~medium
5,5_LDPE_6,LDPE,coliform,0,1,0,(b)~coliform
5,5_LDPE_6,LDPE,ecoli,0,1,0,"(c)~italic(""E.coli"")"
5,5_HDPE_6,HDPE,culturable,837.6470588235294,838.6470588235294,2.923579228224923,(a)~LB~medium
5,5_HDPE_6,HDPE,coliform,131.76470588235293,132.76470588235293,2.123082637699488,(b)~coliform
5,5_HDPE_6,HDPE,ecoli,7.0588235294117645,8.058823529411764,0.9062716457781328,"(c)~italic(""E.coli"")"
5,5_PET_7,PET,culturable,974.1176470588235,975.1176470588235,2.989057016094583,(a)~LB~medium
5,5_PET_7,PET,coliform,129.41176470588235,130.41176470588235,2.115316771736214,(b)~coliform
5,5_PET_7,PET,ecoli,61.1764705882353,62.1764705882353,1.7936260659291523,"(c)~italic(""E.coli"")"
5,5_PVC_7,PVC,culturable,1167.0588235294117,1168.0588235294117,3.067464714429592,(a)~LB~medium
5,5_PVC_7,PVC,coliform,105.88235294117646,106.88235294117646,2.0289060059297603,(b)~coliform
5,5_PVC_7,PVC,ecoli,18.823529411764707,19.823529411764707,1.2971809794930647,"(c)~italic(""E.coli"")"
5,5_PP_7,PP,culturable,807.0588235294117,808.0588235294117,2.9074429768690857,(a)~LB~medium
5,5_PP_7,PP,coliform,63.529411764705884,64.52941176470588,1.8097577061964372,(b)~coliform
5,5_PP_7,PP,ecoli,9.411764705882353,10.411764705882353,1.0175243449835327,"(c)~italic(""E.coli"")"
5,5_LDPE_7,LDPE,culturable,463.52941176470586,464.52941176470586,2.667013216634789,(a)~LB~medium
5,5_LDPE_7,LDPE,coliform,37.64705882352941,38.64705882352941,1.5871164481815068,(b)~coliform
5,5_LDPE_7,LDPE,ecoli,2.3529411764705883,3.3529411764705883,0.5254259342942175,"(c)~italic(""E.coli"")"
5,5_HDPE_7,HDPE,culturable,87.05882352941177,88.05882352941177,1.9447728789647785,(a)~LB~medium
5,5_HDPE_7,HDPE,coliform,21.176470588235293,22.176470588235293,1.345892428827519,(b)~coliform
5,5_HDPE_7,HDPE,ecoli,0,1,0,"(c)~italic(""E.coli"")"
